business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
3025,PEKING RESTAURANT,1375 NORIEGA St,San Francisco,CA,94122,37.754086,-122.47835,"(37.754086, -122.47835)",,3025_20180314,03/14/2018 12:00:00 AM,88,Routine - Unscheduled,3025_20180314_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
547,LITTLE HENRY'S,3600 BALBOA St,San Francisco,CA,94121,37.775728,-122.497522,"(37.775728, -122.497522)",,547_20180501,05/01/2018 12:00:00 AM,90,Routine - Unscheduled,547_20180501_103133,Foods not protected from contamination,Moderate Risk
60331,Sunflower Potrero Hill,288 CONNECTICUT St,San Francisco,CA,94107,37.762647,-122.397545,"(37.762647, -122.397545)",,60331_20180716,07/16/2018 12:00:00 AM,83,Routine - Unscheduled,60331_20180716_103131,Moderate risk vermin infestation,Moderate Risk
68544,Sorabol Metreon,135 04th St FC-3,San Francisco,CA,,37.786068,-122.462535,"(37.786068, -122.462535)",,68544_20180319,03/19/2018 12:00:00 AM,85,Routine - Unscheduled,68544_20180319_103103,High risk food holding temperature,High Risk
3739,BRYAN'S,3445 CALIFORNIA St,San Francisco,CA,94118,37.786703,-122.450877,"(37.786703, -122.450877)",,3739_20180606,06/06/2018 12:00:00 AM,79,Routine - Unscheduled,3739_20180606_103103,High risk food holding temperature,High Risk
70723,Dirty Habit,12 04th St,San Francisco,CA,94103,37.785388,-122.405369,"(37.785388, -122.405369)",,70723_20180423,04/23/2018 12:00:00 AM,91,Routine - Unscheduled,70723_20180423_103109,Unclean or unsanitary food contact surfaces,High Risk
3211,PHO HUYNH HIEP II,1833 IRVING St,San Francisco,CA,94122,37.763503,-122.477748,"(37.763503, -122.477748)",,3211_20180905,09/05/2018 12:00:00 AM,86,Routine - Unscheduled,3211_20180905_103139,Improper food storage,Low Risk
7691,Golden Bear,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7691_20180223,02/23/2018 12:00:00 AM,96,Routine - Unscheduled,7691_20180223_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3300,"Broadmoor, The",1499 SUTTER St,San Francisco,CA,94109,37.787153,-122.424697,"(37.787153, -122.424697)",,3300_20180711,07/11/2018 12:00:00 AM,85,Routine - Unscheduled,3300_20180711_103109,Unclean or unsanitary food contact surfaces,High Risk
64738,Japacurry,Public,San Francisco,CA,CA,37.777122,-122.419639,"(37.777122, -122.419639)",,64738_20181218,12/18/2018 12:00:00 AM,78,Routine - Unscheduled,64738_20181218_103112,No hot water or running water,High Risk
1047,PORK STORE CAFE,1451 HAIGHT St,San Francisco,CA,94117,37.770063,-122.446247,"(37.770063, -122.446247)",+14155866981,1047_20180822,08/22/2018 12:00:00 AM,83,Routine - Unscheduled,1047_20180822_103131,Moderate risk vermin infestation,Moderate Risk
3043,ST. FRANCIS YACHT CLUB,Foot of Baker Street St,San Francisco,CA,94123,37.800632,-122.436438,"(37.800632, -122.436438)",,3043_20180111,01/11/2018 12:00:00 AM,87,Routine - Unscheduled,3043_20180111_103103,High risk food holding temperature,High Risk
68544,Sorabol Metreon,135 04th St FC-3,San Francisco,CA,,37.786068,-122.462535,"(37.786068, -122.462535)",,68544_20180319,03/19/2018 12:00:00 AM,85,Routine - Unscheduled,68544_20180319_103133,Foods not protected from contamination,Moderate Risk
63256,Viva Goa Indian Cuisine,2420 LOMBARD St,San Francisco,CA,94123,37.799188,-122.441423,"(37.799188, -122.441423)",+14155699014,63256_20180509,05/09/2018 12:00:00 AM,87,Routine - Unscheduled,63256_20180509_103138,Improper storage use or identification of toxic substances,Low Risk
39667,Peet's Coffee & Tea,595 Market St  Suite #143,San Francisco,CA,94105,37.789437,-122.401111,"(37.789437, -122.401111)",,39667_20180427,04/27/2018 12:00:00 AM,90,Routine - Unscheduled,39667_20180427_103150,Improper or defective plumbing,Low Risk
1734,SAI JAI THAI,771 O'FARRELL St,San Francisco,CA,94109,37.785182,-122.417409,"(37.785182, -122.417409)",+14155675774,1734_20180509,05/09/2018 12:00:00 AM,88,Routine - Unscheduled,1734_20180509_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
489,Dol-Ho Restaurant,808 Pacific Ave,San Francisco,CA,94133,37.796718,-122.408714,"(37.796718, -122.408714)",,489_20181206,12/06/2018 12:00:00 AM,81,Routine - Unscheduled,489_20181206_103108,Contaminated or adulterated food,High Risk
1922,All stars Donuts,901 Clement St,San Francisco,CA,94118,37.782694,-122.468969,"(37.782694, -122.468969)",,1922_20180914,09/14/2018 12:00:00 AM,92,Routine - Unscheduled,1922_20180914_103154,Unclean or degraded floors walls or ceilings,Low Risk
2266,ALI BABA'S CAVE RESTAURANT,799 Valencia St,San Francisco,CA,94110,37.760164,-122.421334,"(37.760164, -122.421334)",+14155863054,2266_20180131,01/31/2018 12:00:00 AM,88,Routine - Unscheduled,2266_20180131_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2305,TIA MARGARITA INC,300 19th Ave,San Francisco,CA,94121,37.782124,-122.478425,"(37.782124, -122.478425)",+14155759274,2305_20181017,10/17/2018 12:00:00 AM,85,Routine - Unscheduled,2305_20181017_103105,Improper cooling methods,High Risk
2315,TAQUERIA CAN-CUN,2288 MISSION St,San Francisco,CA,94110,37.760487,-122.419285,"(37.760487, -122.419285)",+14155259560,2315_20180917,09/17/2018 12:00:00 AM,81,Routine - Unscheduled,2315_20180917_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
59727,Luigi's Pizzeria,Pier 39  Space 211-212,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,59727_20180821,08/21/2018 12:00:00 AM,82,Routine - Unscheduled,59727_20180821_103150,Improper or defective plumbing,Low Risk
62330,Social Kitchen & Brewery,1326 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,62330_20180131,01/31/2018 12:00:00 AM,87,Routine - Unscheduled,62330_20180131_103144,Unapproved or unmaintained equipment or utensils,Low Risk
4935,Lebeau's Nob Hill Market,1263 Leavenworth St,San Francisco,CA,94109,37.792854,-122.416114,"(37.792854, -122.416114)",,4935_20180208,02/08/2018 12:00:00 AM,94,Routine - Unscheduled,4935_20180208_103145,Improper storage of equipment utensils or linens,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.418134,"(37.748855, -122.418134)",+14155286927,1005_20180919,09/19/2018 12:00:00 AM,86,Routine - Unscheduled,1005_20180919_103142,Unclean nonfood contact surfaces,Low Risk
63619,Subway Sandwiches,77 Van Ness Ave #100,San Francisco,CA,94102,37.776133,-122.419484,"(37.776133, -122.419484)",+14155981866,63619_20180731,07/31/2018 12:00:00 AM,89,Routine - Unscheduled,63619_20180731_103103,High risk food holding temperature,High Risk
2454,San Jalisco,901 South Van Ness Ave,San Francisco,CA,94110,37.758634,-122.416866,"(37.758634, -122.416866)",+14155648383,2454_20180124,01/24/2018 12:00:00 AM,90,Routine - Unscheduled,2454_20180124_103120,Moderate risk food holding temperature,Moderate Risk
2032,QUEEN ANNE HOTEL,1590 SUTTER St,San Francisco,CA,94109,37.786988,-122.426464,"(37.786988, -122.426464)",+14155442828,2032_20180705,07/05/2018 12:00:00 AM,87,Routine - Unscheduled,2032_20180705_103109,Unclean or unsanitary food contact surfaces,High Risk
45,CHARLIE'S DELI CAFE,3202 FOLSOM St,San Francisco,CA,94110,37.747114,-122.413641,"(37.747114, -122.413641)",,45_20180529,05/29/2018 12:00:00 AM,88,Routine - Unscheduled,45_20180529_103154,Unclean or degraded floors walls or ceilings,Low Risk
36687,Jay's Cheesesteak,3285 21st St,San Francisco,CA,94110,37.756893,-122.420849,"(37.756893, -122.420849)",,36687_20180924,09/24/2018 12:00:00 AM,83,Routine - Unscheduled,36687_20180924_103150,Improper or defective plumbing,Low Risk
65111,Cafe Fiore,3599 24th St,San Francisco,CA,94110,37.751951,-122.422827,"(37.751951, -122.422827)",,65111_20180306,03/06/2018 12:00:00 AM,84,Routine - Unscheduled,65111_20180306_103120,Moderate risk food holding temperature,Moderate Risk
3302,RUSSIAN CENTER SOCIAL HALL,2450 SUTTER St,San Francisco,CA,94115,37.785138,-122.440904,"(37.785138, -122.440904)",+14155927631,3302_20180530,05/30/2018 12:00:00 AM,90,Routine - Unscheduled,3302_20180530_103131,Moderate risk vermin infestation,Moderate Risk
60484,Clay Oven Indian Restaurant,385 WEST PORTAL Ave,San Francisco,CA,94127,37.73678,-122.470377,"(37.73678, -122.470377)",,60484_20181101,11/01/2018 12:00:00 AM,81,Routine - Unscheduled,60484_20181101_103154,Unclean or degraded floors walls or ceilings,Low Risk
64092,Moyo's Yogurt,1737 Post St #367,San Francisco,CA,94115,37.785457,-122.430317,"(37.785457, -122.430317)",,64092_20181211,12/11/2018 12:00:00 AM,96,Routine - Unscheduled,64092_20181211_103161,Low risk vermin infestation,Low Risk
6025,KIMOCHI INC,1840 SUTTER St 208,San Francisco,CA,94115,37.786428,-122.430883,"(37.786428, -122.430883)",+14155932294,6025_20180425,04/25/2018 12:00:00 AM,92,Routine - Unscheduled,6025_20180425_103154,Unclean or degraded floors walls or ceilings,Low Risk
39053,Specialty's Cafe & Bakery,101 New Montgomery St,San Francisco,CA,94105,37.787254,-122.400212,"(37.787254, -122.400212)",,39053_20180504,05/04/2018 12:00:00 AM,90,Routine - Unscheduled,39053_20180504_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7055,EVERGREEN MARKET,2539 MISSION St,San Francisco,CA,94110,37.756385,-122.418816,"(37.756385, -122.418816)",,7055_20180711,07/11/2018 12:00:00 AM,75,Routine - Unscheduled,7055_20180711_103109,Unclean or unsanitary food contact surfaces,High Risk
587,NEW TSING TAO RESTAURANT,811 ULLOA St,San Francisco,CA,94127,37.740654,-122.465389,"(37.740654, -122.465389)",+14155569559,587_20180131,01/31/2018 12:00:00 AM,88,Routine - Unscheduled,587_20180131_103133,Foods not protected from contamination,Moderate Risk
5192,COMING HOME HOSPICE,115 Diamond St,San Francisco,CA,94107,37.760485,-122.437091,"(37.760485, -122.437091)",+14155861110,5192_20180205,02/05/2018 12:00:00 AM,91,Routine - Unscheduled,5192_20180205_103109,Unclean or unsanitary food contact surfaces,High Risk
69115,Hahn's Hibachi,1710 Polk St,San Francisco,CA,94109,37.792577,-122.421056,"(37.792577, -122.421056)",,69115_20180814,08/14/2018 12:00:00 AM,85,Routine - Unscheduled,69115_20180814_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
2145,FRINGALE,570 04th St,San Francisco,CA,94107,37.778657,-122.397009,"(37.778657, -122.397009)",,2145_20180517,05/17/2018 12:00:00 AM,87,Routine - Unscheduled,2145_20180517_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk
7601,Old Blue,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7601_20180119,01/19/2018 12:00:00 AM,98,Routine - Unscheduled,7601_20180119_103154,Unclean or degraded floors walls or ceilings,Low Risk
2266,ALI BABA'S CAVE RESTAURANT,799 Valencia St,San Francisco,CA,94110,37.760164,-122.421334,"(37.760164, -122.421334)",+14155863054,2266_20181011,10/11/2018 12:00:00 AM,69,Routine - Unscheduled,2266_20181011_103154,Unclean or degraded floors walls or ceilings,Low Risk
1652,STARBUCKS,201 03rd St,San Francisco,CA,94105,37.785037,-122.400432,"(37.785037, -122.400432)",,1652_20180615,06/15/2018 12:00:00 AM,78,Routine - Unscheduled,1652_20180615_103156,Permit license or inspection report not posted,Low Risk
63287,Indian Oven,233 Fillmore St,San Francisco,CA,94117,37.771682,-122.430427,"(37.771682, -122.430427)",,63287_20181015,10/15/2018 12:00:00 AM,86,Routine - Unscheduled,63287_20181015_103156,Permit license or inspection report not posted,Low Risk
5992,RUSSIAN AMERICAN COMMUNITY SVC,300 ANZA St,San Francisco,CA,94121,37.780768,-122.449974,"(37.780768, -122.449974)",+14155385336,5992_20180402,04/02/2018 12:00:00 AM,89,Routine - Unscheduled,5992_20180402_103109,Unclean or unsanitary food contact surfaces,High Risk
1075,"SANDWICH PLACE, THE",2029 MISSION St,San Francisco,CA,94110,37.764384,-122.419566,"(37.764384, -122.419566)",+14155433811,1075_20180427,04/27/2018 12:00:00 AM,89,Routine - Unscheduled,1075_20180427_103154,Unclean or degraded floors walls or ceilings,Low Risk
65238,La Quinta Restaurant,2425 MISSION St,San Francisco,CA,94110,37.758204,-122.418976,"(37.758204, -122.418976)",,65238_20180710,07/10/2018 12:00:00 AM,86,Routine - Unscheduled,65238_20180710_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2898,The Cheesecake Factory,"251 Geary St, 8th Floor",San Francisco,CA,94102,37.787423,-122.407417,"(37.787423, -122.407417)",,2898_20180412,04/12/2018 12:00:00 AM,94,Routine - Unscheduled,2898_20180412_103129,Insufficient hot water or running water,Moderate Risk
70619,Tenglong Chinese Restaurant,208 CLEMENT St,San Francisco,CA,94118,37.783108,-122.461482,"(37.783108, -122.461482)",,70619_20181026,10/26/2018 12:00:00 AM,90,Routine - Unscheduled,70619_20181026_103144,Unapproved or unmaintained equipment or utensils,Low Risk
37231,Utopia Cafe,139 Waverly Pl,San Francisco,CA,94108,37.794723,-122.406944,"(37.794723, -122.406944)",,37231_20181226,12/26/2018 12:00:00 AM,64,Routine - Unscheduled,37231_20181226_103109,Unclean or unsanitary food contact surfaces,High Risk
65415,Nob Hill Liquors,1000 Hyde St,San Francisco,CA,94109,37.790208,-122.417197,"(37.790208, -122.417197)",,65415_20180828,08/28/2018 12:00:00 AM,94,Routine - Unscheduled,65415_20180828_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1146,Aux Delices Vietnam,2327 Polk St,San Francisco,CA,94109,37.798274,-122.422264,"(37.798274, -122.422264)",,1146_20180223,02/23/2018 12:00:00 AM,77,Routine - Unscheduled,1146_20180223_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1922,All stars Donuts,901 Clement St,San Francisco,CA,94118,37.782694,-122.468969,"(37.782694, -122.468969)",,1922_20180914,09/14/2018 12:00:00 AM,92,Routine - Unscheduled,1922_20180914_103142,Unclean nonfood contact surfaces,Low Risk
37344,Civic Restaurant & Bar,272 McAllister St,San Francisco,CA,94102,37.780597,-122.416464,"(37.780597, -122.416464)",,37344_20180524,05/24/2018 12:00:00 AM,71,Routine - Unscheduled,37344_20180524_103148,No thermometers or uncalibrated thermometers,Low Risk
1844,15 Romolo,15 Romolo Pl,San Francisco,CA,94133,37.798244,-122.406324,"(37.798244, -122.406324)",,1844_20180604,06/04/2018 12:00:00 AM,88,Routine - Unscheduled,1844_20180604_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
24572,S & T Hong Kong Seafood,2588 Noriega St,San Francisco,CA,94122,37.753608,-122.491313,"(37.753608, -122.491313)",,24572_20181129,11/29/2018 12:00:00 AM,81,Routine - Unscheduled,24572_20181129_103120,Moderate risk food holding temperature,Moderate Risk
67359,Lite Bite,1956 Lombard St,San Francisco,CA,94123,37.800158,-122.433794,"(37.800158, -122.433794)",,67359_20180327,03/27/2018 12:00:00 AM,90,Routine - Unscheduled,67359_20180327_103133,Foods not protected from contamination,Moderate Risk
7738,EL CHICO PRODUCE MARKET #4,2965 24th St,San Francisco,CA,94110,37.752663,-122.411179,"(37.752663, -122.411179)",,7738_20180611,06/11/2018 12:00:00 AM,78,Routine - Unscheduled,7738_20180611_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
6619,J C Market,830 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6619_20181219,12/19/2018 12:00:00 AM,100,Routine - Unscheduled,6619_20181219_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
64380,Michael Mina Restaurant,252 California St,San Francisco,CA,94111,37.793338,-122.399583,"(37.793338, -122.399583)",+14155350791,64380_20180606,06/06/2018 12:00:00 AM,83,Routine - Unscheduled,64380_20180606_103144,Unapproved or unmaintained equipment or utensils,Low Risk
69299,Restaurante Monte Cristo #2,6286 03rd St,San Francisco,CA,94124,37.721007,-122.396439,"(37.721007, -122.396439)",,69299_20181127,11/27/2018 12:00:00 AM,60,Routine - Unscheduled,69299_20181127_103139,Improper food storage,Low Risk
1950,BULLSHEAD RESTAURANT,840 ULLOA St,San Francisco,CA,94127,37.740785,-122.465507,"(37.740785, -122.465507)",+14155664350,1950_20180924,09/24/2018 12:00:00 AM,92,Routine - Unscheduled,1950_20180924_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
62784,Mission Shell,3550 MISSION St,San Francisco,CA,94110,37.740018,-122.423518,"(37.740018, -122.423518)",,62784_20180419,04/19/2018 12:00:00 AM,90,Routine - Unscheduled,62784_20180419_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
7475,North Beach Food Mart,900 Columbus Ave,San Francisco,CA,94133,37.802905,-122.413864,"(37.802905, -122.413864)",,7475_20180830,08/30/2018 12:00:00 AM,96,Routine - Unscheduled,7475_20180830_103139,Improper food storage,Low Risk
68508,Pho Nice,880 Geneva Ave #A,San Francisco,CA,94112,37.716903,-122.441337,"(37.716903, -122.441337)",,68508_20180424,04/24/2018 12:00:00 AM,80,Routine - Unscheduled,68508_20180424_103120,Moderate risk food holding temperature,Moderate Risk
61206,Sushi Raw #3,682 Haight St,San Francisco,CA,94117,37.771782,-122.433435,"(37.771782, -122.433435)",,61206_20181001,10/01/2018 12:00:00 AM,84,Routine - Unscheduled,61206_20181001_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1692,Plouf,40 Belden Pl,San Francisco,CA,94104,37.791318,-122.403757,"(37.791318, -122.403757)",,1692_20181030,10/30/2018 12:00:00 AM,88,Routine - Unscheduled,1692_20181030_103156,Permit license or inspection report not posted,Low Risk
36786,Muracci's Japanese Restaurant,307 Kearny St,San Francisco,CA,94108,37.790924,-122.404094,"(37.790924, -122.404094)",,36786_20180126,01/26/2018 12:00:00 AM,75,Routine - Unscheduled,36786_20180126_103157,Food safety certificate or food handler card not available,Low Risk
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,"(37.797933, -122.428627)",+14156677676,63082_20180731,07/31/2018 12:00:00 AM,81,Routine - Unscheduled,63082_20180731_103120,Moderate risk food holding temperature,Moderate Risk
69299,Restaurante Monte Cristo #2,6286 03rd St,San Francisco,CA,94124,37.721007,-122.396439,"(37.721007, -122.396439)",,69299_20181127,11/27/2018 12:00:00 AM,60,Routine - Unscheduled,69299_20181127_103109,Unclean or unsanitary food contact surfaces,High Risk
3335,The Bell,1900 Polk St,San Francisco,CA,94109,37.794298,-122.421387,"(37.794298, -122.421387)",,3335_20180228,02/28/2018 12:00:00 AM,86,Routine - Unscheduled,3335_20180228_103139,Improper food storage,Low Risk
