business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation,risk_category
3643,SUPPENKUCHE,525 LAGUNA St,San Francisco,CA,94102,37.776294,-122.426264,"(37.776294, -122.426264)",,3643_20180719,7/19/18 0:00,88,Routine - Unscheduled,3643_20180719_103154,Unclean or degraded floors walls or ceilings,Low Risk
3951,KIRIN RESTAURANT,6135 GEARY Blvd,San Francisco,CA,94121,37.779962,-122.485087,"(37.779962, -122.485087)",14155389988,3951_20170419,4/19/17 0:00,87,Routine - Unscheduled,3951_20170419_103154,Unclean or degraded floors walls or ceilings,Low Risk
591,YOU SEE SUSHI,94 JUDAH St,San Francisco,CA,94122,37.762378,-122.462692,"(37.762378, -122.462692)",14155684010,591_20181211,12/11/18 0:00,90,Routine - Unscheduled,591_20181211_103154,Unclean or degraded floors walls or ceilings,Low Risk
5855,SOTA (SCHOOL OF THE ARTS),555 Portola Dr,San Francisco,CA,94131,37.745674,-122.45085,"(37.745674, -122.45085)",14155695700,5855_20161102,11/2/16 0:00,88,Routine - Unscheduled,5855_20161102_103154,Unclean or degraded floors walls or ceilings,Low Risk
2323,BLUE FRONT DELI,1430 HAIGHT St,San Francisco,CA,94117,37.770147,-122.446044,"(37.770147, -122.446044)",,2323_20180814,8/14/18 0:00,90,Routine - Unscheduled,2323_20180814_103154,Unclean or degraded floors walls or ceilings,Low Risk
1241,Banwich,1105 TARAVAL St,San Francisco,CA,94116,37.742895,-122.477898,"(37.742895, -122.477898)",,1241_20171018,10/18/17 0:00,90,Routine - Unscheduled,1241_20171018_103154,Unclean or degraded floors walls or ceilings,Low Risk
795,Ben & Jerry's,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,795_20170104,1/4/17 0:00,98,Routine - Unscheduled,795_20170104_103154,Unclean or degraded floors walls or ceilings,Low Risk
4800,NEW COLLEGE HILL MARKET,3798 MISSION St,San Francisco,CA,94110,37.736021,-122.424503,"(37.736021, -122.424503)",,4800_20170713,7/13/17 0:00,98,Routine - Unscheduled,4800_20170713_103154,Unclean or degraded floors walls or ceilings,Low Risk
4636,STARBUCKS COFFEE,3251 20th Ave,San Francisco,CA,94132,37.728497,-122.475639,"(37.728497, -122.475639)",14155664956,4636_20170712,7/12/17 0:00,92,Routine - Unscheduled,4636_20170712_103154,Unclean or degraded floors walls or ceilings,Low Risk
37820,Natural Sensations,1650 HOLLOWAY St #134,San Francisco,CA,94132,37.720894,-122.478029,"(37.720894, -122.478029)",14155238257,37820_20170926,9/26/17 0:00,90,Routine - Unscheduled,37820_20170926_103154,Unclean or degraded floors walls or ceilings,Low Risk
71909,Shanghai Dumpling King 2,696 Monterey Blvd,San Francisco,CA,94127,37.731568,-122.45097,"(37.731568, -122.45097)",14155232380,71909_20161005,10/5/16 0:00,86,Routine - Unscheduled,71909_20161005_103154,Unclean or degraded floors walls or ceilings,Low Risk
62000,Cafe Encore,488 Post St,San Francisco,CA,94109,37.788128,-122.409705,"(37.788128, -122.409705)",14155436549,62000_20170803,8/3/17 0:00,96,Routine - Unscheduled,62000_20170803_103154,Unclean or degraded floors walls or ceilings,Low Risk
39396,New Regent Cafe,638 Pacific Ave,San Francisco,CA,94133,37.797008,-122.406313,"(37.797008, -122.406313)",,39396_20171206,12/6/17 0:00,68,Routine - Unscheduled,39396_20171206_103154,Unclean or degraded floors walls or ceilings,Low Risk
10625,Boxed Foods Company,245 Kearny St,San Francisco,CA,94108,37.790453,-122.403994,"(37.790453, -122.403994)",,10625_20181004,10/4/18 0:00,85,Routine - Unscheduled,10625_20181004_103154,Unclean or degraded floors walls or ceilings,Low Risk
67246,Sodexo @ Academy of Art University,625 Polk St Basement,San Francisco,CA,94102,37.782463,-122.419094,"(37.782463, -122.419094)",,67246_20180430,4/30/18 0:00,91,Routine - Unscheduled,67246_20180430_103154,Unclean or degraded floors walls or ceilings,Low Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,San Francisco,CA,94131,37.745974,-122.426856,"(37.745974, -122.426856)",14155641166,1641_20180716,7/16/18 0:00,90,Routine - Unscheduled,1641_20180716_103154,Unclean or degraded floors walls or ceilings,Low Risk
589,WON TON HOUSE,1325 NORIEGA St,San Francisco,CA,94122,37.754106,-122.477841,"(37.754106, -122.477841)",,589_20161128,11/28/16 0:00,85,Routine - Unscheduled,589_20161128_103154,Unclean or degraded floors walls or ceilings,Low Risk
36201,Pacific Catch,1200 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,36201_20180213,2/13/18 0:00,96,Routine - Unscheduled,36201_20180213_103154,Unclean or degraded floors walls or ceilings,Low Risk
37792,Auntie Anne's Pretzels,845 Market St Space 201,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155371098,37792_20180228,2/28/18 0:00,96,Routine - Unscheduled,37792_20180228_103154,Unclean or degraded floors walls or ceilings,Low Risk
69383,La Mediterranee,1624 Powell St,San Francisco,CA,94133,37.799639,-122.410657,"(37.799639, -122.410657)",14155922956,69383_20180420,4/20/18 0:00,98,Routine - Unscheduled,69383_20180420_103154,Unclean or degraded floors walls or ceilings,Low Risk
2245,Starbucks Coffee Co,0264 Kearny St,San Francisco,CA,94108,37.790498,-122.403896,"(37.790498, -122.403896)",,2245_20170922,9/22/17 0:00,98,Routine - Unscheduled,2245_20170922_103154,Unclean or degraded floors walls or ceilings,Low Risk
37651,Jack In The Box #545,400 Geary St,San Francisco,CA,94102,37.787168,-122.410124,"(37.787168, -122.410124)",14155670868,37651_20161114,11/14/16 0:00,87,Routine - Unscheduled,37651_20161114_103154,Unclean or degraded floors walls or ceilings,Low Risk
1596,BURGERMEISTER,86 Carl St,San Francisco,CA,94117,37.765848,-122.449664,"(37.765848, -122.449664)",14155564433,1596_20171201,12/1/17 0:00,96,Routine - Unscheduled,1596_20171201_103154,Unclean or degraded floors walls or ceilings,Low Risk
33145,"7-Eleven, Store 2231-33006B",2650 Mason St,San Francisco,CA,94133,37.807888,-122.414027,"(37.807888, -122.414027)",,33145_20170914,9/14/17 0:00,90,Routine - Unscheduled,33145_20170914_103154,Unclean or degraded floors walls or ceilings,Low Risk
18606,Sheba Restaurant & Lounge,1419 Fillmore St,San Francisco,CA,94115,37.782764,-122.432634,"(37.782764, -122.432634)",,18606_20170213,2/13/17 0:00,83,Routine - Unscheduled,18606_20170213_103154,Unclean or degraded floors walls or ceilings,Low Risk
65245,Let's Eat,5130 03rd St,San Francisco,CA,94124,37.731831,-122.391862,"(37.731831, -122.391862)",,65245_20171213,12/13/17 0:00,90,Routine - Unscheduled,65245_20171213_103154,Unclean or degraded floors walls or ceilings,Low Risk
2849,Kells,530 Jackson St,San Francisco,CA,94133,37.796378,-122.404024,"(37.796378, -122.404024)",,2849_20161114,11/14/16 0:00,90,Routine - Unscheduled,2849_20161114_103154,Unclean or degraded floors walls or ceilings,Low Risk
59896,Saigon Deli Express,50 Drumm St,San Francisco,CA,94111,37.793654,-122.396309,"(37.793654, -122.396309)",,59896_20170920,9/20/17 0:00,92,Routine - Unscheduled,59896_20170920_103154,Unclean or degraded floors walls or ceilings,Low Risk
69115,Hahn's Hibachi,1710 Polk St,San Francisco,CA,94109,37.792577,-122.421056,"(37.792577, -122.421056)",,69115_20180814,8/14/18 0:00,85,Routine - Unscheduled,69115_20180814_103154,Unclean or degraded floors walls or ceilings,Low Risk
17762,Patxi's Chicago Pizza,511 Hayes St,San Francisco,CA,94102,37.776593,-122.425017,"(37.776593, -122.425017)",,17762_20161011,10/11/16 0:00,82,Routine - Unscheduled,17762_20161011_103154,Unclean or degraded floors walls or ceilings,Low Risk
3571,CITY CLUB,"155 Sansome St, 10th Floor",San Francisco,CA,94104,37.791714,-122.400835,"(37.791714, -122.400835)",,3571_20171213,12/13/17 0:00,74,Routine - Unscheduled,3571_20171213_103154,Unclean or degraded floors walls or ceilings,Low Risk
5033,DESTINATION BAKING COMPANY,598 Chenery St,San Francisco,CA,94131,37.734619,-122.432379,"(37.734619, -122.432379)",14155460730,5033_20170104,1/4/17 0:00,86,Routine - Unscheduled,5033_20170104_103154,Unclean or degraded floors walls or ceilings,Low Risk
68955,Ghirardelli Chocolate,845 Market St Suite 014,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",,68955_20180302,3/2/18 0:00,94,Routine - Unscheduled,68955_20180302_103154,Unclean or degraded floors walls or ceilings,Low Risk
65057,The Brixton,2140 UNION St,San Francisco,CA,94123,37.797238,-122.434533,"(37.797238, -122.434533)",14155401114,65057_20180530,5/30/18 0:00,92,Routine - Unscheduled,65057_20180530_103154,Unclean or degraded floors walls or ceilings,Low Risk
4678,BOUDIN BAKERY,399 10th Ave,San Francisco,CA,94118,37.781139,-122.468635,"(37.781139, -122.468635)",,4678_20180918,9/18/18 0:00,92,Routine - Unscheduled,4678_20180918_103154,Unclean or degraded floors walls or ceilings,Low Risk
2749,TAQUERIA CANCUN,3211 MISSION St,San Francisco,CA,94110,37.745433,-122.419945,"(37.745433, -122.419945)",14155551414,2749_20161128,11/28/16 0:00,94,Routine - Unscheduled,2749_20161128_103154,Unclean or degraded floors walls or ceilings,Low Risk
59574,Pan Lido Salvadoreno,3147 22nd St,San Francisco,CA,94110,37.755479,-122.417583,"(37.755479, -122.417583)",14155283350,59574_20180207,2/7/18 0:00,88,Routine - Unscheduled,59574_20180207_103154,Unclean or degraded floors walls or ceilings,Low Risk
36850,A.K. Meat,2346 clement st.,San Francisco,CA,94118,37.782058,-122.484602,"(37.782058, -122.484602)",,36850_20180829,8/29/18 0:00,96,Routine - Unscheduled,36850_20180829_103154,Unclean or degraded floors walls or ceilings,Low Risk
32556,Seal Rock Inn Restaurant,545 Point Lobos Ave,San Francisco,CA,94121,37.779853,-122.509128,"(37.779853, -122.509128)",,32556_20170523,5/23/17 0:00,96,Routine - Unscheduled,32556_20170523_103154,Unclean or degraded floors walls or ceilings,Low Risk
253,Ann's Donut Coffee Shop,4488 Mission St,San Francisco,CA,94112,37.725949,-122.433906,"(37.725949, -122.433906)",14155331761,253_20171114,11/14/17 0:00,92,Routine - Unscheduled,253_20171114_103154,Unclean or degraded floors walls or ceilings,Low Risk
2755,SOCIALE,3665 SACRAMENTO St,San Francisco,CA,94118,37.787364,-122.45299,"(37.787364, -122.45299)",14155920309,2755_20161205,12/5/16 0:00,85,Routine - Unscheduled,2755_20161205_103154,Unclean or degraded floors walls or ceilings,Low Risk
68407,Ganim's Market,1135 18th St,San Francisco,CA,94107,37.762686,-122.393975,"(37.762686, -122.393975)",,68407_20170112,1/12/17 0:00,94,Routine - Unscheduled,68407_20170112_103154,Unclean or degraded floors walls or ceilings,Low Risk
6660,Tuong Phong Market,628 Ellis St,San Francisco,CA,94102,37.784408,-122.416614,"(37.784408, -122.416614)",,6660_20171214,12/14/17 0:00,86,Routine - Unscheduled,6660_20171214_103154,Unclean or degraded floors walls or ceilings,Low Risk
3444,The Pier Market,Pier 39  Space 103,San Francisco,CA,94133,37.80824,-122.410189,"(37.80824, -122.410189)",,3444_20180606,6/6/18 0:00,92,Routine - Unscheduled,3444_20180606_103154,Unclean or degraded floors walls or ceilings,Low Risk
5019,PEET'S COFFEE & TEA,2300 16th St #240,San Francisco,CA,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155566713,5019_20180402,4/2/18 0:00,98,Routine - Unscheduled,5019_20180402_103154,Unclean or degraded floors walls or ceilings,Low Risk
1127,Starbucks Coffee,555 California St,San Francisco,CA,94104,37.792773,-122.403567,"(37.792773, -122.403567)",,1127_20171004,10/4/17 0:00,96,Routine - Unscheduled,1127_20171004_103154,Unclean or degraded floors walls or ceilings,Low Risk
3190,NORIEGA TERIYAKI HOUSE,1755 NORIEGA St,San Francisco,CA,94122,37.753953,-122.482629,"(37.753953, -122.482629)",,3190_20170105,1/5/17 0:00,92,Routine - Unscheduled,3190_20170105_103154,Unclean or degraded floors walls or ceilings,Low Risk
33125,L & L Hawaiian Barbecue,312 Kearny St,San Francisco,CA,94108,37.790947,-122.404026,"(37.790947, -122.404026)",,33125_20181108,11/8/18 0:00,87,Routine - Unscheduled,33125_20181108_103154,Unclean or degraded floors walls or ceilings,Low Risk
10280,TENDERLOIN ELEMENTARY SCHOOL,627 TURK ST,San Francisco,CA,94102,37.782034,-122.419777,"(37.782034, -122.419777)",,10280_20181018,10/18/18 0:00,81,Routine - Unscheduled,10280_20181018_103154,Unclean or degraded floors walls or ceilings,Low Risk
16349,L's Cafe,2871 24th St,San Francisco,CA,94110,37.752764,-122.409588,"(37.752764, -122.409588)",,16349_20170420,4/20/17 0:00,92,Routine - Unscheduled,16349_20170420_103154,Unclean or degraded floors walls or ceilings,Low Risk
1912,Cafe Bakery,1345 Noriega St,San Francisco,CA,94122,37.754114,-122.47833,"(37.754114, -122.47833)",,1912_20160829,8/29/16 0:00,80,Routine - Unscheduled,1912_20160829_103154,Unclean or degraded floors walls or ceilings,Low Risk
69706,The Bagelry of S.F.,2139 A Polk St,San Francisco,CA,94109,37.796308,-122.421907,"(37.796308, -122.421907)",,69706_20161021,10/21/16 0:00,90,Routine - Unscheduled,69706_20161021_103154,Unclean or degraded floors walls or ceilings,Low Risk
71783,Imagine Culinary Group,"600 Townsend St, 4th Floor",San Francisco,CA,94103,37.771364,-122.402279,"(37.771364, -122.402279)",,71783_20170804,8/4/17 0:00,87,Routine - Unscheduled,71783_20170804_103154,Unclean or degraded floors walls or ceilings,Low Risk
3345,"BAR NONE-SF, LLC",1980 UNION St,San Francisco,CA,94123,37.797578,-122.431883,"(37.797578, -122.431883)",14155920300,3345_20170524,5/24/17 0:00,80,Routine - Unscheduled,3345_20170524_103154,Unclean or degraded floors walls or ceilings,Low Risk
5118,KFC,1150 TARAVAL St,San Francisco,CA,94116,37.742948,-122.478732,"(37.742948, -122.478732)",14155733314,5118_20161207,12/7/16 0:00,98,Routine - Unscheduled,5118_20161207_103154,Unclean or degraded floors walls or ceilings,Low Risk
34708,Piqueos LLC,830 CORTLAND Ave,San Francisco,CA,94110,37.738893,-122.414078,"(37.738893, -122.414078)",14155288812,34708_20180313,3/13/18 0:00,90,Routine - Unscheduled,34708_20180313_103154,Unclean or degraded floors walls or ceilings,Low Risk
36513,Waterbar,399 Embarcadero,San Francisco,CA,94105,37.788613,-122.393894,"(37.788613, -122.393894)",,36513_20180425,4/25/18 0:00,92,Routine - Unscheduled,36513_20180425_103154,Unclean or degraded floors walls or ceilings,Low Risk
58659,Bread and Cocoa,199 Sutter St,San Francisco,CA,94104,37.789781,-122.403792,"(37.789781, -122.403792)",,58659_20171027,10/27/17 0:00,74,Routine - Unscheduled,58659_20171027_103154,Unclean or degraded floors walls or ceilings,Low Risk
32736,Maru Sushi,529 Powell St,San Francisco,CA,94102,37.789664,-122.408724,"(37.789664, -122.408724)",,32736_20161216,12/16/16 0:00,90,Routine - Unscheduled,32736_20161216_103154,Unclean or degraded floors walls or ceilings,Low Risk
3611,ABSINTHE BRASSERIE & BAR,398 HAYES St,San Francisco,CA,94102,37.77694,-122.422962,"(37.77694, -122.422962)",14155551590,3611_20180403,4/3/18 0:00,94,Routine - Unscheduled,3611_20180403_103154,Unclean or degraded floors walls or ceilings,Low Risk
66711,Paris Pizza,448 Broadway St,San Francisco,CA,94133,37.798168,-122.404605,"(37.798168, -122.404605)",,66711_20180622,6/22/18 0:00,90,Routine - Unscheduled,66711_20180622_103154,Unclean or degraded floors walls or ceilings,Low Risk
3285,Wing Lum Cafe,1150 Polk St,San Francisco,CA,94109,37.787438,-122.419952,"(37.787438, -122.419952)",,3285_20180622,6/22/18 0:00,83,Routine - Unscheduled,3285_20180622_103154,Unclean or degraded floors walls or ceilings,Low Risk
5019,PEET'S COFFEE & TEA,2300 16th St #240,San Francisco,CA,94103,37.765708,-122.409002,"(37.765708, -122.409002)",14155566713,5019_20170428,4/28/17 0:00,98,Routine - Unscheduled,5019_20170428_103154,Unclean or degraded floors walls or ceilings,Low Risk
4846,NORTH BEACH PIZZA,3054 TARAVAL St,San Francisco,CA,94116,37.742048,-122.499002,"(37.742048, -122.499002)",,4846_20170830,8/30/17 0:00,87,Routine - Unscheduled,4846_20170830_103154,Unclean or degraded floors walls or ceilings,Low Risk
70516,Shabu House,2608 Ocean Ave,San Francisco,CA,94132,37.731746,-122.473318,"(37.731746, -122.473318)",14155588800,70516_20180227,2/27/18 0:00,94,Routine - Unscheduled,70516_20180227_103154,Unclean or degraded floors walls or ceilings,Low Risk
1584,ESPERPENTO RESTAURANT,3295 22nd St,San Francisco,CA,94110,37.755303,-122.420649,"(37.755303, -122.420649)",,1584_20160818,8/18/16 0:00,86,Routine - Unscheduled,1584_20160818_103154,Unclean or degraded floors walls or ceilings,Low Risk
1005,CHAVITA'S MEXICAN RESTAURANT,3006 MISSION St,San Francisco,CA,94110,37.748855,-122.418134,"(37.748855, -122.418134)",14155286927,1005_20170713,7/13/17 0:00,78,Routine - Unscheduled,1005_20170713_103154,Unclean or degraded floors walls or ceilings,Low Risk
69249,Bon Appetit @ Twitter,1355 Market St 9th Fl.,San Francisco,CA,94103,37.777168,-122.416702,"(37.777168, -122.416702)",,69249_20161025,10/25/16 0:00,92,Routine - Unscheduled,69249_20161025_103154,Unclean or degraded floors walls or ceilings,Low Risk
32579,Peet's Coffee & Tea,5201 Geary Blvd,San Francisco,CA,94118,37.780443,-122.475259,"(37.780443, -122.475259)",,32579_20170918,9/18/17 0:00,98,Routine - Unscheduled,32579_20170918_103154,Unclean or degraded floors walls or ceilings,Low Risk
60649,Papa John's Pizza,69 Cambon Dr,San Francisco,CA,94132,37.717766,-122.474386,"(37.717766, -122.474386)",,60649_20170324,3/24/17 0:00,94,Routine - Unscheduled,60649_20170324_103154,Unclean or degraded floors walls or ceilings,Low Risk
33837,Lotta's Bakery,1720 Polk St,San Francisco,CA,94109,37.792593,-122.421019,"(37.792593, -122.421019)",,33837_20171017,10/17/17 0:00,92,Routine - Unscheduled,33837_20171017_103154,Unclean or degraded floors walls or ceilings,Low Risk
538,Marnee Thai Restaurant,2225 Irving St,San Francisco,CA,94122,37.763343,-122.481809,"(37.763343, -122.481809)",,538_20160928,9/28/16 0:00,86,Routine - Unscheduled,538_20160928_103154,Unclean or degraded floors walls or ceilings,Low Risk
3151,New Asia Restaurant,772 Pacific Ave,San Francisco,CA,94133,37.796808,-122.407964,"(37.796808, -122.407964)",,3151_20171130,11/30/17 0:00,76,Routine - Unscheduled,3151_20171130_103154,Unclean or degraded floors walls or ceilings,Low Risk
36861,Double Decker,465 Grove St,San Francisco,CA,94102,37.777673,-122.424087,"(37.777673, -122.424087)",,36861_20171219,12/19/17 0:00,91,Routine - Unscheduled,36861_20171219_103154,Unclean or degraded floors walls or ceilings,Low Risk
7748,FOODS CO. #351,345 WILLIAMS Ave,San Francisco,CA,94124,37.730164,-122.399114,"(37.730164, -122.399114)",14155331870,7748_20170125,1/25/17 0:00,90,Routine - Unscheduled,7748_20170125_103154,Unclean or degraded floors walls or ceilings,Low Risk
33591,Fujiyama-Ya,1234 Noriega St,San Francisco,CA,94122,37.754218,-122.477102,"(37.754218, -122.477102)",,33591_20180116,1/16/18 0:00,87,Routine - Unscheduled,33591_20180116_103154,Unclean or degraded floors walls or ceilings,Low Risk
